whisky_id,field,current_value,proposed_value,confidence,source,status,classification
4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,cask_type,,first-fill;hogshead;sherry butt,0.95,smws,pending,NO_CHANGE
4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,age,,25.0,0.95,smws,pending,NO_CHANGE
4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,abv,,55.8,0.95,smws,pending,NO_CHANGE
4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,region,,Speyside,0.95,smws,pending,NO_CHANGE
58d83064-5861-570b-a198-39bb657e6b95,cask_type,,hogshead;sherry butt,0.95,smws,pending,NO_CHANGE
58d83064-5861-570b-a198-39bb657e6b95,age,,28.0,0.95,smws,pending,NO_CHANGE
58d83064-5861-570b-a198-39bb657e6b95,abv,,55.4,0.95,smws,pending,NO_CHANGE
58d83064-5861-570b-a198-39bb657e6b95,region,,Speyside,0.95,smws,pending,NO_CHANGE
86f400bb-59bb-51bc-8d50-28c056e653c7,cask_type,,hogshead;sherry butt,0.95,smws,pending,NO_CHANGE
86f400bb-59bb-51bc-8d50-28c056e653c7,age,,28.0,0.95,smws,pending,NO_CHANGE
86f400bb-59bb-51bc-8d50-28c056e653c7,abv,,55.3,0.95,smws,pending,NO_CHANGE
86f400bb-59bb-51bc-8d50-28c056e653c7,region,,Speyside,0.95,smws,pending,NO_CHANGE
1bc43c3b-587f-53f6-a134-44e82d179d20,age,,18.0,0.95,smws,pending,NO_CHANGE
1bc43c3b-587f-53f6-a134-44e82d179d20,abv,,61.8,0.95,smws,pending,NO_CHANGE
1bc43c3b-587f-53f6-a134-44e82d179d20,region,,Speyside,0.95,smws,pending,NO_CHANGE
1367015f-559d-53c6-b6d9-f04a3408c1a0,age,,20.0,0.95,smws,pending,NO_CHANGE
1367015f-559d-53c6-b6d9-f04a3408c1a0,abv,,57.8,0.95,smws,pending,NO_CHANGE
71813f07-be84-5637-94d4-704c5c80b477,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
71813f07-be84-5637-94d4-704c5c80b477,age,,27.0,0.95,smws,pending,NO_CHANGE
71813f07-be84-5637-94d4-704c5c80b477,abv,,52.6,0.95,smws,pending,NO_CHANGE
71813f07-be84-5637-94d4-704c5c80b477,region,,Speyside,0.95,smws,pending,NO_CHANGE
a03064a7-81b2-5658-b4a3-821ce4ffb573,age,,13.0,0.95,smws,pending,NO_CHANGE
a03064a7-81b2-5658-b4a3-821ce4ffb573,abv,,59.0,0.95,smws,pending,NO_CHANGE
a03064a7-81b2-5658-b4a3-821ce4ffb573,region,,Highlands,0.95,smws,pending,CONFLICT
629e3bd9-b38d-5fe6-bccf-8e8db91d912e,age,,10.0,0.95,smws,pending,NO_CHANGE
629e3bd9-b38d-5fe6-bccf-8e8db91d912e,abv,,59.4,0.95,smws,pending,NO_CHANGE
629e3bd9-b38d-5fe6-bccf-8e8db91d912e,region,,Speyside,0.95,smws,pending,NO_CHANGE
775b7961-e960-5b8c-b37d-ee5a88a00a6c,cask_type,,refill,0.95,smws,pending,NO_CHANGE
775b7961-e960-5b8c-b37d-ee5a88a00a6c,age,,15.0,0.95,smws,pending,NO_CHANGE
775b7961-e960-5b8c-b37d-ee5a88a00a6c,abv,,58.9,0.95,smws,pending,NO_CHANGE
775b7961-e960-5b8c-b37d-ee5a88a00a6c,region,,Highland,0.95,smws,pending,NO_CHANGE
95c556a9-36de-5187-937d-671083f8989f,cask_type,,refill,0.95,smws,pending,NO_CHANGE
95c556a9-36de-5187-937d-671083f8989f,age,,13.0,0.95,smws,pending,NO_CHANGE
95c556a9-36de-5187-937d-671083f8989f,abv,,58.5,0.95,smws,pending,NO_CHANGE
95c556a9-36de-5187-937d-671083f8989f,region,,Highland,0.95,smws,pending,NO_CHANGE
5e18c7c5-206e-5096-88cf-f1faada90bd2,cask_type,,refill,0.95,smws,pending,NO_CHANGE
5e18c7c5-206e-5096-88cf-f1faada90bd2,age,,14.0,0.95,smws,pending,NO_CHANGE
5e18c7c5-206e-5096-88cf-f1faada90bd2,abv,,57.8,0.95,smws,pending,NO_CHANGE
5e18c7c5-206e-5096-88cf-f1faada90bd2,region,,Highland,0.95,smws,pending,NO_CHANGE
6cf984b4-46ee-5114-a41f-f3f929eaf99a,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
6cf984b4-46ee-5114-a41f-f3f929eaf99a,age,,12.0,0.95,smws,pending,NO_CHANGE
6cf984b4-46ee-5114-a41f-f3f929eaf99a,abv,,57.8,0.95,smws,pending,NO_CHANGE
24a282b9-b646-5271-89a6-037c3da7dc7f,cask_type,,hogshead;refill;sherry butt,0.95,smws,pending,NO_CHANGE
24a282b9-b646-5271-89a6-037c3da7dc7f,age,,22.0,0.95,smws,pending,NO_CHANGE
24a282b9-b646-5271-89a6-037c3da7dc7f,abv,,55.5,0.95,smws,pending,NO_CHANGE
6b03c73a-4145-560c-8aae-921a89a07b2b,age,,10.0,0.95,smws,pending,NO_CHANGE
6b03c73a-4145-560c-8aae-921a89a07b2b,abv,,52.4,0.95,smws,pending,NO_CHANGE
275af4de-f687-57dc-a1a0-ff3a31986d4a,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
275af4de-f687-57dc-a1a0-ff3a31986d4a,age,,11.0,0.95,smws,pending,NO_CHANGE
275af4de-f687-57dc-a1a0-ff3a31986d4a,abv,,55.6,0.95,smws,pending,NO_CHANGE
65c1fbdd-cc91-54b1-93e5-5b8333a1247c,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
65c1fbdd-cc91-54b1-93e5-5b8333a1247c,age,,9.0,0.95,smws,pending,NO_CHANGE
65c1fbdd-cc91-54b1-93e5-5b8333a1247c,abv,,56.3,0.95,smws,pending,NO_CHANGE
806f6274-38fd-5002-b1cf-753e1ec00814,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
806f6274-38fd-5002-b1cf-753e1ec00814,age,,7.0,0.95,smws,pending,NO_CHANGE
806f6274-38fd-5002-b1cf-753e1ec00814,abv,,61.6,0.95,smws,pending,NO_CHANGE
232c4321-c81d-5719-b92f-62ff50dc52e3,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
232c4321-c81d-5719-b92f-62ff50dc52e3,age,,14.0,0.95,smws,pending,NO_CHANGE
232c4321-c81d-5719-b92f-62ff50dc52e3,abv,,52.8,0.95,smws,pending,NO_CHANGE
f812ec23-95b9-57ec-aa92-37fc7cc805c1,cask_type,,refill,0.95,smws,pending,NO_CHANGE
f812ec23-95b9-57ec-aa92-37fc7cc805c1,age,,12.0,0.95,smws,pending,NO_CHANGE
f812ec23-95b9-57ec-aa92-37fc7cc805c1,abv,,56.5,0.95,smws,pending,NO_CHANGE
0490ef4d-b181-5fdb-b375-325b051a4d56,age,,5.0,0.95,smws,pending,NO_CHANGE
0490ef4d-b181-5fdb-b375-325b051a4d56,abv,,57.7,0.95,smws,pending,NO_CHANGE
85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,cask_type,,refill,0.95,smws,pending,NO_CHANGE
85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,age,,9.0,0.95,smws,pending,NO_CHANGE
85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,abv,,59.9,0.95,smws,pending,NO_CHANGE
85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,region,,Highland,0.95,smws,pending,NO_CHANGE
643b2bfd-143f-5972-9c0d-1646b1fe2c51,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
643b2bfd-143f-5972-9c0d-1646b1fe2c51,age,,12.0,0.95,smws,pending,NO_CHANGE
643b2bfd-143f-5972-9c0d-1646b1fe2c51,abv,,56.1,0.95,smws,pending,NO_CHANGE
643b2bfd-143f-5972-9c0d-1646b1fe2c51,region,,Highland,0.95,smws,pending,NO_CHANGE
04ce1849-cefd-5799-af77-53ae5eeac1aa,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
04ce1849-cefd-5799-af77-53ae5eeac1aa,age,,12.0,0.95,smws,pending,NO_CHANGE
04ce1849-cefd-5799-af77-53ae5eeac1aa,abv,,55.4,0.95,smws,pending,NO_CHANGE
04ce1849-cefd-5799-af77-53ae5eeac1aa,region,,Highland,0.95,smws,pending,NO_CHANGE
ab73dcf3-49b2-5f40-9291-d17d00881e1c,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
ab73dcf3-49b2-5f40-9291-d17d00881e1c,age,,10.0,0.95,smws,pending,NO_CHANGE
ab73dcf3-49b2-5f40-9291-d17d00881e1c,abv,,61.1,0.95,smws,pending,NO_CHANGE
ab73dcf3-49b2-5f40-9291-d17d00881e1c,region,,Highland,0.95,smws,pending,NO_CHANGE
4516f723-86ae-5ecb-9ed5-7915078f513c,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
4516f723-86ae-5ecb-9ed5-7915078f513c,age,,14.0,0.95,smws,pending,NO_CHANGE
4516f723-86ae-5ecb-9ed5-7915078f513c,abv,,58.3,0.95,smws,pending,NO_CHANGE
4516f723-86ae-5ecb-9ed5-7915078f513c,region,,Highland,0.95,smws,pending,NO_CHANGE
620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,age,,13.0,0.95,smws,pending,NO_CHANGE
620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,abv,,58.1,0.95,smws,pending,NO_CHANGE
620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,region,,Highland,0.95,smws,pending,NO_CHANGE
07a43842-2f5e-5c40-b700-a8f51b7e2c17,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
07a43842-2f5e-5c40-b700-a8f51b7e2c17,age,,14.0,0.95,smws,pending,NO_CHANGE
07a43842-2f5e-5c40-b700-a8f51b7e2c17,abv,,54.8,0.95,smws,pending,NO_CHANGE
07a43842-2f5e-5c40-b700-a8f51b7e2c17,region,,Highland,0.95,smws,pending,NO_CHANGE
c83b4287-f2be-5883-b1d6-440eb78fe27c,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
c83b4287-f2be-5883-b1d6-440eb78fe27c,age,,14.0,0.95,smws,pending,NO_CHANGE
c83b4287-f2be-5883-b1d6-440eb78fe27c,abv,,55.6,0.95,smws,pending,NO_CHANGE
c83b4287-f2be-5883-b1d6-440eb78fe27c,region,,Highland,0.95,smws,pending,NO_CHANGE
62d73ded-e9ce-516e-b1b8-4409a04ad86b,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
62d73ded-e9ce-516e-b1b8-4409a04ad86b,age,,14.0,0.95,smws,pending,NO_CHANGE
62d73ded-e9ce-516e-b1b8-4409a04ad86b,abv,,55.7,0.95,smws,pending,NO_CHANGE
62d73ded-e9ce-516e-b1b8-4409a04ad86b,region,,Highland,0.95,smws,pending,NO_CHANGE
a95bf596-46dc-5bf6-8243-123af1a81f4f,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
a95bf596-46dc-5bf6-8243-123af1a81f4f,age,,19.0,0.95,smws,pending,NO_CHANGE
a95bf596-46dc-5bf6-8243-123af1a81f4f,abv,,53.4,0.95,smws,pending,NO_CHANGE
a95bf596-46dc-5bf6-8243-123af1a81f4f,region,,Highland,0.95,smws,pending,NO_CHANGE
68e10f1f-3b18-5dd8-880c-7c687a7473b6,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
68e10f1f-3b18-5dd8-880c-7c687a7473b6,age,,14.0,0.95,smws,pending,NO_CHANGE
68e10f1f-3b18-5dd8-880c-7c687a7473b6,abv,,54.6,0.95,smws,pending,NO_CHANGE
68e10f1f-3b18-5dd8-880c-7c687a7473b6,region,,Highland,0.95,smws,pending,NO_CHANGE
1b35eb12-f62a-5203-b665-f6ad2c75f660,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
1b35eb12-f62a-5203-b665-f6ad2c75f660,age,,16.0,0.95,smws,pending,NO_CHANGE
1b35eb12-f62a-5203-b665-f6ad2c75f660,abv,,54.1,0.95,smws,pending,NO_CHANGE
1b35eb12-f62a-5203-b665-f6ad2c75f660,region,,Highland,0.95,smws,pending,NO_CHANGE
dbb848a6-7eb6-51d8-af80-023a111fa87b,age,,13.0,0.95,smws,pending,NO_CHANGE
dbb848a6-7eb6-51d8-af80-023a111fa87b,abv,,57.5,0.95,smws,pending,NO_CHANGE
dbb848a6-7eb6-51d8-af80-023a111fa87b,region,,Highlands,0.95,smws,pending,CONFLICT
462d11ab-27f1-5ee1-ae2a-9ede549f1041,cask_type,,refill,0.95,smws,pending,NO_CHANGE
462d11ab-27f1-5ee1-ae2a-9ede549f1041,age,,16.0,0.95,smws,pending,NO_CHANGE
462d11ab-27f1-5ee1-ae2a-9ede549f1041,abv,,55.1,0.95,smws,pending,NO_CHANGE
462d11ab-27f1-5ee1-ae2a-9ede549f1041,region,,Islay,0.95,smws,pending,NO_CHANGE
ae41eccf-585d-51a7-bc3d-84740a59341d,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
ae41eccf-585d-51a7-bc3d-84740a59341d,age,,9.0,0.95,smws,pending,NO_CHANGE
ae41eccf-585d-51a7-bc3d-84740a59341d,abv,,57.6,0.95,smws,pending,NO_CHANGE
ae41eccf-585d-51a7-bc3d-84740a59341d,region,,Highland,0.95,smws,pending,NO_CHANGE
0bf77a63-8c48-5142-8447-3064ddfc0994,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
0bf77a63-8c48-5142-8447-3064ddfc0994,age,,9.0,0.95,smws,pending,NO_CHANGE
0bf77a63-8c48-5142-8447-3064ddfc0994,region,,Highland,0.95,smws,pending,NO_CHANGE
9b96950c-b57a-5a8d-8985-d101aeb14ccc,cask_type,,first-fill barrel  usa allocation,0.95,smws,pending,NO_CHANGE
9b96950c-b57a-5a8d-8985-d101aeb14ccc,age,,10.0,0.95,smws,pending,NO_CHANGE
9b96950c-b57a-5a8d-8985-d101aeb14ccc,abv,,57.4,0.95,smws,pending,NO_CHANGE
9b96950c-b57a-5a8d-8985-d101aeb14ccc,region,,Highland,0.95,smws,pending,NO_CHANGE
863941b9-5053-5a93-b7cd-a65db8d2d1d5,cask_type,,port pipe,0.95,smws,pending,NO_CHANGE
863941b9-5053-5a93-b7cd-a65db8d2d1d5,age,,8.0,0.95,smws,pending,NO_CHANGE
863941b9-5053-5a93-b7cd-a65db8d2d1d5,abv,,60.8,0.95,smws,pending,NO_CHANGE
b1f69a31-b7d8-5550-be63-da16d1b652a8,cask_type,,port pipe;refill,0.95,smws,pending,NO_CHANGE
b1f69a31-b7d8-5550-be63-da16d1b652a8,age,,10.0,0.95,smws,pending,NO_CHANGE
b1f69a31-b7d8-5550-be63-da16d1b652a8,abv,,59.5,0.95,smws,pending,NO_CHANGE
16dfd0a5-5971-561e-84f4-5e2d1cbc3b99,cask_type,,port pipe;refill,0.95,smws,pending,NO_CHANGE
16dfd0a5-5971-561e-84f4-5e2d1cbc3b99,age,,12.0,0.95,smws,pending,NO_CHANGE
16dfd0a5-5971-561e-84f4-5e2d1cbc3b99,abv,,59.2,0.95,smws,pending,NO_CHANGE
16dfd0a5-5971-561e-84f4-5e2d1cbc3b99,region,,Highland,0.95,smws,pending,NO_CHANGE
e7daaab4-f147-58c2-a490-85d30dc26f57,cask_type,,butt,0.95,smws,pending,NO_CHANGE
e7daaab4-f147-58c2-a490-85d30dc26f57,age,,16.0,0.95,smws,pending,NO_CHANGE
e7daaab4-f147-58c2-a490-85d30dc26f57,abv,,56.6,0.95,smws,pending,NO_CHANGE
e7daaab4-f147-58c2-a490-85d30dc26f57,region,,Highland,0.95,smws,pending,NO_CHANGE
96a86aa7-1497-5f93-9755-74d58a947f27,cask_type,,first-fill,0.95,smws,pending,NO_CHANGE
96a86aa7-1497-5f93-9755-74d58a947f27,age,,13.0,0.95,smws,pending,NO_CHANGE
96a86aa7-1497-5f93-9755-74d58a947f27,abv,,56.9,0.95,smws,pending,NO_CHANGE
96a86aa7-1497-5f93-9755-74d58a947f27,region,,Highlands,0.95,smws,pending,CONFLICT
cdabbd16-817c-5c8e-a9cc-f856ed6769d7,age,,11.0,0.95,smws,pending,NO_CHANGE
cdabbd16-817c-5c8e-a9cc-f856ed6769d7,abv,,57.4,0.95,smws,pending,NO_CHANGE
bc847c33-1103-5655-b5c1-36ea43c66417,age,,16.0,0.95,smws,pending,NO_CHANGE
bc847c33-1103-5655-b5c1-36ea43c66417,abv,,52.9,0.95,smws,pending,NO_CHANGE
3f3c7b3a-585f-548b-b359-94b6726f1b06,cask_type,,first-fill;hogshead,0.95,smws,pending,NO_CHANGE
3f3c7b3a-585f-548b-b359-94b6726f1b06,age,,19.0,0.95,smws,pending,NO_CHANGE
3f3c7b3a-585f-548b-b359-94b6726f1b06,abv,,51.9,0.95,smws,pending,NO_CHANGE
a0e3df1d-ca5a-505a-9256-4b706c45c6fd,age,,12.0,0.95,smws,pending,NO_CHANGE
a0e3df1d-ca5a-505a-9256-4b706c45c6fd,abv,,57.2,0.95,smws,pending,NO_CHANGE
56005555-ecad-5ec4-82b9-cf0a577bfedb,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
56005555-ecad-5ec4-82b9-cf0a577bfedb,age,,16.0,0.95,smws,pending,NO_CHANGE
56005555-ecad-5ec4-82b9-cf0a577bfedb,abv,,51.1,0.95,smws,pending,NO_CHANGE
30863a05-50e1-5b00-aa7a-9ac342467ad5,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
30863a05-50e1-5b00-aa7a-9ac342467ad5,age,,10.0,0.95,smws,pending,NO_CHANGE
30863a05-50e1-5b00-aa7a-9ac342467ad5,abv,,55.9,0.95,smws,pending,NO_CHANGE
66ee047c-3699-5587-887f-7b9ade94fa7a,cask_type,,first-fill ex,0.95,smws,pending,NO_CHANGE
66ee047c-3699-5587-887f-7b9ade94fa7a,age,,15.0,0.95,smws,pending,NO_CHANGE
66ee047c-3699-5587-887f-7b9ade94fa7a,abv,,56.1,0.95,smws,pending,NO_CHANGE
bcf6a0e2-c9b6-5487-8771-c6c03dd4f5f3,age,,12.0,0.95,smws,pending,NO_CHANGE
bcf6a0e2-c9b6-5487-8771-c6c03dd4f5f3,abv,,52.1,0.95,smws,pending,NO_CHANGE
deeea9b1-bdcf-506c-a841-b49a9bc0b476,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
deeea9b1-bdcf-506c-a841-b49a9bc0b476,age,,9.0,0.95,smws,pending,NO_CHANGE
deeea9b1-bdcf-506c-a841-b49a9bc0b476,abv,,57.4,0.95,smws,pending,NO_CHANGE
deeea9b1-bdcf-506c-a841-b49a9bc0b476,region,,Highland,0.95,smws,pending,NO_CHANGE
3dcd6ab1-4d7a-5524-beb4-b3dc64037ecd,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
3dcd6ab1-4d7a-5524-beb4-b3dc64037ecd,age,,18.0,0.95,smws,pending,NO_CHANGE
3dcd6ab1-4d7a-5524-beb4-b3dc64037ecd,abv,,60.8,0.95,smws,pending,NO_CHANGE
3dcd6ab1-4d7a-5524-beb4-b3dc64037ecd,region,,Highland,0.95,smws,pending,NO_CHANGE
4f03178c-c4dd-5d45-aaf6-b658e5b972d1,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
4f03178c-c4dd-5d45-aaf6-b658e5b972d1,age,,10.0,0.95,smws,pending,NO_CHANGE
4f03178c-c4dd-5d45-aaf6-b658e5b972d1,abv,,59.9,0.95,smws,pending,NO_CHANGE
4f03178c-c4dd-5d45-aaf6-b658e5b972d1,region,,Highland,0.95,smws,pending,NO_CHANGE
68c9536f-0e2b-52cf-91d3-cca4bbb6092c,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
68c9536f-0e2b-52cf-91d3-cca4bbb6092c,age,,10.0,0.95,smws,pending,NO_CHANGE
68c9536f-0e2b-52cf-91d3-cca4bbb6092c,abv,,60.8,0.95,smws,pending,NO_CHANGE
68c9536f-0e2b-52cf-91d3-cca4bbb6092c,region,,Highland,0.95,smws,pending,NO_CHANGE
d7508c9b-d23c-54f0-9fe7-c548dfbe9dc3,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
d7508c9b-d23c-54f0-9fe7-c548dfbe9dc3,age,,7.0,0.95,smws,pending,NO_CHANGE
d7508c9b-d23c-54f0-9fe7-c548dfbe9dc3,abv,,61.5,0.95,smws,pending,NO_CHANGE
d7508c9b-d23c-54f0-9fe7-c548dfbe9dc3,region,,Highland,0.95,smws,pending,NO_CHANGE
7a129a19-ffd9-596b-824c-d3a4d3ed0ab7,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
7a129a19-ffd9-596b-824c-d3a4d3ed0ab7,age,,14.0,0.95,smws,pending,NO_CHANGE
7a129a19-ffd9-596b-824c-d3a4d3ed0ab7,abv,,58.7,0.95,smws,pending,NO_CHANGE
7a129a19-ffd9-596b-824c-d3a4d3ed0ab7,region,,Highland,0.95,smws,pending,NO_CHANGE
0db5e21b-c412-51d2-a2dd-74098738ba8b,age,,13.0,0.95,smws,pending,NO_CHANGE
0db5e21b-c412-51d2-a2dd-74098738ba8b,abv,,52.9,0.95,smws,pending,NO_CHANGE
0db5e21b-c412-51d2-a2dd-74098738ba8b,region,,Highlands,0.95,smws,pending,CONFLICT
b5deaa5e-087f-59e1-9574-f5aaa6ba8eb9,age,,8.0,0.95,smws,pending,NO_CHANGE
b5deaa5e-087f-59e1-9574-f5aaa6ba8eb9,abv,,59.3,0.95,smws,pending,NO_CHANGE
b5deaa5e-087f-59e1-9574-f5aaa6ba8eb9,region,,Highland,0.95,smws,pending,NO_CHANGE
b340942d-5301-5676-9bff-6a26051d6bd2,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
b340942d-5301-5676-9bff-6a26051d6bd2,age,,11.0,0.95,smws,pending,NO_CHANGE
b340942d-5301-5676-9bff-6a26051d6bd2,abv,,59.3,0.95,smws,pending,NO_CHANGE
b340942d-5301-5676-9bff-6a26051d6bd2,region,,Highland,0.95,smws,pending,NO_CHANGE
75457a81-d010-5484-8d64-e54977f7f1d7,age,,11.0,0.95,smws,pending,NO_CHANGE
75457a81-d010-5484-8d64-e54977f7f1d7,abv,,57.8,0.95,smws,pending,NO_CHANGE
75457a81-d010-5484-8d64-e54977f7f1d7,region,,Highlands,0.95,smws,pending,CONFLICT
96cf9554-001b-51b6-9bff-9df3bcf9c1be,cask_type,,refill,0.95,smws,pending,NO_CHANGE
96cf9554-001b-51b6-9bff-9df3bcf9c1be,age,,100.0,0.95,smws,pending,CONFLICT
96cf9554-001b-51b6-9bff-9df3bcf9c1be,abv,,66.5,0.95,smws,pending,NO_CHANGE
96cf9554-001b-51b6-9bff-9df3bcf9c1be,region,,Islay,0.95,smws,pending,NO_CHANGE
f17ba6a3-6620-5604-9f1e-2e3235ede076,cask_type,,refill,0.95,smws,pending,NO_CHANGE
f17ba6a3-6620-5604-9f1e-2e3235ede076,age,,8.0,0.95,smws,pending,NO_CHANGE
f17ba6a3-6620-5604-9f1e-2e3235ede076,abv,,66.3,0.95,smws,pending,NO_CHANGE
f17ba6a3-6620-5604-9f1e-2e3235ede076,region,,Islay,0.95,smws,pending,NO_CHANGE
119c6a93-c8e2-5a2f-aaa6-4d1ee8c7ec49,cask_type,,refill,0.95,smws,pending,NO_CHANGE
119c6a93-c8e2-5a2f-aaa6-4d1ee8c7ec49,age,,8.0,0.95,smws,pending,NO_CHANGE
119c6a93-c8e2-5a2f-aaa6-4d1ee8c7ec49,abv,,65.7,0.95,smws,pending,NO_CHANGE
119c6a93-c8e2-5a2f-aaa6-4d1ee8c7ec49,region,,Islay,0.95,smws,pending,NO_CHANGE
77414f74-ce5e-53fe-9820-96ee47e7d3ad,cask_type,,refill,0.95,smws,pending,NO_CHANGE
77414f74-ce5e-53fe-9820-96ee47e7d3ad,age,,9.0,0.95,smws,pending,NO_CHANGE
77414f74-ce5e-53fe-9820-96ee47e7d3ad,abv,,65.7,0.95,smws,pending,NO_CHANGE
77414f74-ce5e-53fe-9820-96ee47e7d3ad,region,,Islay,0.95,smws,pending,NO_CHANGE
418cece7-9238-55c0-80fc-cf842e4204c7,cask_type,,refill,0.95,smws,pending,NO_CHANGE
418cece7-9238-55c0-80fc-cf842e4204c7,age,,9.0,0.95,smws,pending,NO_CHANGE
418cece7-9238-55c0-80fc-cf842e4204c7,abv,,65.4,0.95,smws,pending,NO_CHANGE
418cece7-9238-55c0-80fc-cf842e4204c7,region,,Islay,0.95,smws,pending,NO_CHANGE
c573a204-a6d4-5dbd-8253-d99e84d89966,cask_type,,refill,0.95,smws,pending,NO_CHANGE
c573a204-a6d4-5dbd-8253-d99e84d89966,age,,9.0,0.95,smws,pending,NO_CHANGE
c573a204-a6d4-5dbd-8253-d99e84d89966,abv,,65.7,0.95,smws,pending,NO_CHANGE
c573a204-a6d4-5dbd-8253-d99e84d89966,region,,Islay,0.95,smws,pending,NO_CHANGE
cac9d1ae-0bae-5766-a32f-b8eb6702d985,cask_type,,refill,0.95,smws,pending,NO_CHANGE
cac9d1ae-0bae-5766-a32f-b8eb6702d985,age,,8.0,0.95,smws,pending,NO_CHANGE
cac9d1ae-0bae-5766-a32f-b8eb6702d985,abv,,66.0,0.95,smws,pending,NO_CHANGE
cac9d1ae-0bae-5766-a32f-b8eb6702d985,region,,Islay,0.95,smws,pending,NO_CHANGE
619ecc49-104c-5b3d-8527-477690263190,cask_type,,refill,0.95,smws,pending,NO_CHANGE
619ecc49-104c-5b3d-8527-477690263190,age,,9.0,0.95,smws,pending,NO_CHANGE
619ecc49-104c-5b3d-8527-477690263190,abv,,65.5,0.95,smws,pending,NO_CHANGE
619ecc49-104c-5b3d-8527-477690263190,region,,Islay,0.95,smws,pending,NO_CHANGE
4774d7b1-f99e-5ed0-b54e-5f6dac5ead08,cask_type,,refill,0.95,smws,pending,NO_CHANGE
4774d7b1-f99e-5ed0-b54e-5f6dac5ead08,age,,8.0,0.95,smws,pending,NO_CHANGE
4774d7b1-f99e-5ed0-b54e-5f6dac5ead08,abv,,66.4,0.95,smws,pending,NO_CHANGE
4774d7b1-f99e-5ed0-b54e-5f6dac5ead08,region,,Islay,0.95,smws,pending,NO_CHANGE
c797ea8f-618a-50d6-80c5-fa5f11448868,cask_type,,refill,0.95,smws,pending,NO_CHANGE
c797ea8f-618a-50d6-80c5-fa5f11448868,age,,8.0,0.95,smws,pending,NO_CHANGE
c797ea8f-618a-50d6-80c5-fa5f11448868,abv,,67.0,0.95,smws,pending,NO_CHANGE
c797ea8f-618a-50d6-80c5-fa5f11448868,region,,Islay,0.95,smws,pending,NO_CHANGE
26a37f2b-0843-5a2e-a8fe-390288687d8e,cask_type,,refill,0.95,smws,pending,NO_CHANGE
26a37f2b-0843-5a2e-a8fe-390288687d8e,age,,10.0,0.95,smws,pending,NO_CHANGE
26a37f2b-0843-5a2e-a8fe-390288687d8e,abv,,64.2,0.95,smws,pending,NO_CHANGE
26a37f2b-0843-5a2e-a8fe-390288687d8e,region,,Islay,0.95,smws,pending,NO_CHANGE
544d8239-2c01-5e68-b3af-c0c4e846e788,cask_type,,refill,0.95,smws,pending,NO_CHANGE
544d8239-2c01-5e68-b3af-c0c4e846e788,age,,10.0,0.95,smws,pending,NO_CHANGE
544d8239-2c01-5e68-b3af-c0c4e846e788,abv,,65.2,0.95,smws,pending,NO_CHANGE
544d8239-2c01-5e68-b3af-c0c4e846e788,region,,Islay,0.95,smws,pending,NO_CHANGE
c59452ea-8bf0-5cdd-bb76-f6e4abf531b7,cask_type,,refill,0.95,smws,pending,NO_CHANGE
