smws_code,product_name,distillery,bottler,matched_whisky_id,matched_name,confidence,match_type,reason,resolver_version,resolver_stage
125.47,"Highlands, Northern Highlands",,,66ee047c-3699-5587-887f-7b9ade94fa7a,Glenmorangie SMWS 125.47 - SMWS 125.47,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.48,"Highlands, Northern Highlands",,,bcf6a0e2-c9b6-5487-8771-c6c03dd4f5f3,Glenmorangie SMWS 125.48 - SMWS 125.48,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.51,"Highland, Northern",,,deeea9b1-bdcf-506c-a841-b49a9bc0b476,Glenmorangie SMWS 125.51 - SMWS 125.51,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.56,"Highland, Northern",,,3dcd6ab1-4d7a-5524-beb4-b3dc64037ecd,Glenmorangie SMWS 125.56 - SMWS 125.56,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.59,"Highland, Northern",,,4f03178c-c4dd-5d45-aaf6-b658e5b972d1,Glenmorangie SMWS 125.59 - SMWS 125.59,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.60,"Highland, Northern",,,68c9536f-0e2b-52cf-91d3-cca4bbb6092c,Glenmorangie SMWS 125.60 - SMWS 125.60,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.65,"Highland, Northern",,,d7508c9b-d23c-54f0-9fe7-c548dfbe9dc3,Glenmorangie SMWS 125.65 - SMWS 125.65,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.67,"Highland, Northern",,,7a129a19-ffd9-596b-824c-d3a4d3ed0ab7,Glenmorangie SMWS 125.67 - SMWS 125.67,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.7,A Lonely Man's Dram,,,0db5e21b-c412-51d2-a2dd-74098738ba8b,Glenmorangie SMWS 125.7 - A Lonely Man's Dram,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.70,"Highland, Northern",,,b5deaa5e-087f-59e1-9574-f5aaa6ba8eb9,Glenmorangie SMWS 125.70 - SMWS 125.70,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.73,"SW E E T, F R U I T Y & M E L LOW",,,b340942d-5301-5676-9bff-6a26051d6bd2,Glenmorangie SMWS 125.73 - SMWS 125.73,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
125.8,Highly Scoffable,,,75457a81-d010-5484-8d64-e54977f7f1d7,Glenmorangie SMWS 125.8 - Highly Scoffable,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.1,"Islay, Loch Indaal",Loch,,96cf9554-001b-51b6-9bff-9df3bcf9c1be,Bruichladdich SMWS 127.1 - licking the kiln,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.12,"Islay, Loch Indaal",Loch,,f17ba6a3-6620-5604-9f1e-2e3235ede076,Bruichladdich SMWS 127.12 - SMWS 127.12,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.13,"Islay, Loch Indaal",Loch,,119c6a93-c8e2-5a2f-aaa6-4d1ee8c7ec49,Bruichladdich SMWS 127.13 - hit the dirt,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.14,Islay,,,77414f74-ce5e-53fe-9820-96ee47e7d3ad,Bruichladdich SMWS 127.14 - SMWS 127.14,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.16,Islay,Bruichladdich,,418cece7-9238-55c0-80fc-cf842e4204c7,Bruichladdich SMWS 127.16 - SMWS 127.16,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.23,Islay,,,c573a204-a6d4-5dbd-8253-d99e84d89966,Bruichladdich SMWS 127.23 - SMWS 127.23,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.24,Islay,,,cac9d1ae-0bae-5766-a32f-b8eb6702d985,Bruichladdich SMWS 127.24 - SMWS 127.24,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.26,Islay,,,619ecc49-104c-5b3d-8527-477690263190,Bruichladdich SMWS 127.26 - SMWS 127.26,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.27,Islay,,,4774d7b1-f99e-5ed0-b54e-5f6dac5ead08,Bruichladdich SMWS 127.27 - SMWS 127.27,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.3,"Islay, Loch Indaal",Loch,,c797ea8f-618a-50d6-80c5-fa5f11448868,Bruichladdich SMWS 127.3 - SMWS 127.3,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.31,Islay,,,26a37f2b-0843-5a2e-a8fe-390288687d8e,Bruichladdich SMWS 127.31 - SMWS 127.31,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.32,Islay,,,544d8239-2c01-5e68-b3af-c0c4e846e788,Bruichladdich SMWS 127.32 - SMWS 127.32,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.34,Islay,,,c59452ea-8bf0-5cdd-bb76-f6e4abf531b7,Bruichladdich SMWS 127.34 - SMWS 127.34,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.38,Islay,,,e349007a-3331-5ff0-b64f-6334cd05893a,Bruichladdich SMWS 127.38 - SMWS 127.38,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.39,Islay,,,9074648c-a0ec-58db-b5d7-e5677d55b72a,Bruichladdich SMWS 127.39 - SMWS 127.39,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.43,Islay,,,d9d30288-9c63-5bcd-a771-3f34a2213932,Bruichladdich SMWS 127.43 - Like kissing a smoker,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.7,"Islay, Loch Indaal",Loch,,3e065072-8bc7-5833-84d2-8ef1be27e36c,Bruichladdich SMWS 127.7 - SMWS 127.7,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
127.9,"Islay, Loch Indaal",Loch,,W001645,stagg jr batch 11 (127.9 proof),0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
128.2,Welsh,,,be0c8519-9a6d-5425-86ac-cd3c156dee76,Penderyn SMWS 128.2 - oh so creamy,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
128.3,Welsh,,,f054b5b7-53cc-5ced-9412-1cf8b9e8641d,Penderyn SMWS 128.3 - SMWS 128.3,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
128.5,Wales,,,82179330-8ad9-50fa-9730-41192fce0d4d,Penderyn SMWS 128.5 - SMWS 128.5,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
129.1,Islay,,,6f6f9495-5f31-5e8e-9d83-49d809ce9155,Kilchoman SMWS 129.1 - SMWS 129.1,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
129.3,Islay,,,2011247b-c342-5468-b8f6-b03491eda7f4,Kilchoman SMWS 129.3 - SMWS 129.3,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
129.4,Islay,,,5b4b4ad8-0fff-53d3-a6a4-7609919007c7,Kilchoman SMWS 129.4 - SMWS 129.4,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
129.6,Islay,,,73f62294-1292-58c7-82e8-54cf5233c157,Kilchoman SMWS 129.6 - SMWS 129.6,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.121,Lucky Tatties and Drying Smoke,Caol Ila,,361c1dd2-c51e-52bb-a001-2a76e661a567,Caol Ila SMWS 53.121 - Lucky Tatties and Drying Smoke,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.132,Islay,Caol Ila,,2552a877-8167-5645-9a2f-be7cf6449316,Caol Ila SMWS 53.132 - SMWS 53.132,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
53.136,"Islay, North Shore",North,,b4b5b500-b1f7-5e6e-b66e-9b013fb33f4f,"Caol Ila SMWS 53.136 - Don't go
 near a naked flame!",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
70.6,"A Highland Brute"" ""A Highland Brute",,,69447d22-fdd9-5c9e-a755-d1dcf8fd1879,Balblair SMWS 70.6 - A Highland Brute,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G1.10,"DEEP, RICH & DRIED FRUITS",Cameronbridge,,a9819013-a5a4-5c41-ac2f-65c5246e9163,North British SMWS G1.10 - SMWS G1.10,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G1.11,G1.11,Cameronbridge,,27b07f1f-f2fb-512a-a212-d1c275ae2f26,North British SMWS G1.11 - SMWS G1.11,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G1.12,G1.12,Cameronbridge,,152e8a93-cab4-5a10-9807-123149aa12ab,North British SMWS G1.12 - SMWS G1.12,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G1.14,SPICY & DRY,Cameronbridge,,8a464a45-a609-5871-b175-9d0733d4a0a1,North British SMWS G1.14 - SMWS G1.14,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G1.6,G1.6,Cameronbridge,,06e74a41-dbab-563f-92f0-95dffc984aa9,North British SMWS G1.6 - SMWS G1.6,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G1.8,G1.8,Cameronbridge,,38c38fa2-b0c8-5b04-b7ef-5e0381b1c933,North British SMWS G1.8 - SMWS G1.8,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G1.9,G1.9,Cameronbridge,,833c0fdd-cca4-50a7-8f5c-b4baa0d3aca2,North British SMWS G1.9 - SMWS G1.9,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G10.3,G10.3,,,4c71561f-0a5d-5901-8887-c0b10d714293,Strathclyde SMWS G10.3 - SMWS G10.3,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G14.1,G14.1,,,8f95f1ed-d7ab-56af-952b-af1022ad1903,Dumbarton SMWS G14.1 - SMWS G14.1,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G2.2,G2.2,,,c5fea2cd-af68-5f11-95b0-f8240a3e511c,Carsebridge SMWS G2.2 - SMWS G2.2,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G3.2,G3.2,,,5060614d-276a-58ae-9734-ce4646f24123,Caledonian SMWS G3.2 - SMWS G3.2,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G3.3,G3.3,,,00f486c8-02df-58f5-9843-45d2de514a58,Caledonian SMWS G3.3 - SMWS G3.3,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G3.6,G3.6,,,8ecbd40b-d6db-5746-a4a4-c65d5c52a1db,Caledonian SMWS G3.6 - SMWS G3.6,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G3.8,G3.8,,,b2a39615-d111-5d4a-a955-7f9a9351a39a,Caledonian SMWS G3.8 - SMWS G3.8,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G4.10,SPICY & SWEET,,,d7b58b52-3027-5c86-981d-c13e300cb875,Cameronbridge SMWS G4.10 - SMWS G4.10,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G4.2,G4.2,,,b9bd2008-a1a3-5f78-89db-ab9038e0069f,Cameronbridge SMWS G4.2 - SMWS G4.2,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G4.7,G4.7,,,f4446de1-663d-51a3-b640-bab8e3b82df4,Cameronbridge SMWS G4.7 - SMWS G4.7,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G5.10,G5.10,,,e4ef2c1a-ffdf-59f1-9f0a-49971f609d9f,Invergordon SMWS G5.10 - SMWS G5.10,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G5.2,G5.2,,,ce9a5b09-26f0-5724-91d9-038bf51d4c76,Invergordon SMWS G5.2 - SMWS G5.2,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G5.5,G5.5,,,6276d8f8-6188-5a9e-8f86-2f8b0049045a,Invergordon SMWS G5.5 - SMWS G5.5,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G5.7,G5.7,,,7d7f1ed3-aee7-5503-ad47-60b8a8ae3f7c,Invergordon SMWS G5.7 - SMWS G5.7,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G6.2,G6.2,,,4e6be12f-f68c-52c0-a442-1838661a6441,Port Dundas SMWS G6.2 - SMWS G6.2,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G6.3,"JUICY, OAK & VANILLA",,,92a3f209-ac9f-5af3-82ea-745dee1c80c1,Port Dundas SMWS G6.3 - SMWS G6.3,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G7.10,SPICY & SWEET,,,6ee22dc8-9949-5558-8d9d-cd28bc309169,Girvan SMWS G7.10 - SMWS G7.10,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G7.2,Cask No G7.2,,,daab7040-7461-508f-b449-0c1e6d6f563c,Girvan SMWS G7.2 - SMWS G7.2,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G7.4,G7.4,,,a3aba630-5b70-5c0b-a907-59e5a736ed1a,Girvan SMWS G7.4 - SMWS G7.4,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G7.7,G7.7,,,2cce09c8-5977-5e68-bb5a-94dede9d7c9a,Girvan SMWS G7.7 - SMWS G7.7,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G7.9,G7.9,,,12e7d040-7d61-5b1c-beea-f9fea16b56bf,Girvan SMWS G7.9 - SMWS G7.9,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G8.2,G8.2,,,18667c85-5acd-57dc-be95-6ed6d247c020,Cambus SMWS G8.2 - SMWS G8.2,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G8.3,G8.3,,,bec4ab04-e89d-5702-bf05-134bd42b394e,Cambus SMWS G8.3 - SMWS G8.3,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G8.5,G8.5,,,7285577b-af5c-5d2c-ac1e-62c8796c96ca,Cambus SMWS G8.5 - SMWS G8.5,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G8.6,"JUICY, OAK & VANILLA",,,fb0a4b12-03d0-5a3b-b6b2-3b8b992a66b8,Cambus SMWS G8.6 - SMWS G8.6,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
G9.1,G9.1,,,3a653f22-ba5d-54fe-9458-17b4bba9481a,Loch Lomond SMWS G9.1 - SMWS G9.1,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
