whisky_id,whisky_name,distillery_name,category,region,country,age_statement,source_name,source_url,raw_tasting_notes,raw_flavor_tags,fruity_score,sweet_score,smoky_score,spicy_score,woody_score,confidence,match_method,review_status,quality_flags
W001316,buchanan's red seal blended,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001317,tullamore dew special reserve 12yo,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001318,whyte & mackay 13yo,Unknown,Blend,Unknown,Unknown,13yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001319,cutty sark storm,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001320,jameson caskmates stout edition,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001321,buchanan's 12yo deluxe blended,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001322,nikka days,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001323,three ships 5yo,Unknown,Blend,Unknown,Unknown,5yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001324,black bottle (after 2013 re-launch),Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001325,catto's rare old,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001326,yamazakura 16yo blended whisky,Unknown,Blend,Unknown,Unknown,16yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001327,kakubin yellow label (suntory whisky),Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001328,suntory toki,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001329,catto's 12yo,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001330,grant's blended sherry cask,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001332,dewar's 12yo,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001333,west cork original bourbon cask,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001334,islay mist 8yo,Unknown,Blend,Islay,Unknown,8yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001335,grand macnish,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001336,hankey bannister original,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001338,jameson lively irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001339,highland queen,Unknown,Blend,Highland,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001340,jameson irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001341,johnnie walker explorer’s club the adventurer,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001342,tullamore dew original blended,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001343,2 gingers irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001344,john barr reserve (black label),Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001346,chivas regal 12yo,Unknown,Blend,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001348,cutty sark,Unknown,Blend,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001348.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",8.0,3.0,2.0,1.0,3.0,high,exact,manual_review,unknown_distillery
W001349,the quiet man traditional irish whiskey,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001350,whyte & mackay special blended,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001352,famous grouse,Unknown,Blend,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W001352.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",4.0,0.0,0.0,0.0,0.0,high,exact,manual_review,unknown_distillery
W001353,bell's original scotch whisky,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001356,johnnie walker white walker (game of thrones),Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001357,white oak akashi blended,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001360,p&m blended whisky,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001361,passport blended scotch,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001362,whyte & mackay blended triple matured,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001364,yamazakura blended whisky,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001365,canadian club 43yo chronicles no. 3 the speakeasy,Unknown,Blend,Unknown,Unknown,43yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001367,mister sam tribute whisky,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001368,booker's rye,Unknown,Rye,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001369,crown royal noble collection 13yo blenders’ mash,Unknown,Blend,Unknown,Unknown,13yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001370,crown royal noble collection winter wheat (2021),Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001371,lot 40 cask strength 11yo (2018),Unknown,Rye,Unknown,Unknown,11yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001372,lot 40 cask strength (single cask),Unknown,Rye,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001373,"canadian rockies 21yo (46%, old label)",Unknown,Blend,Unknown,Unknown,21yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001375,j.p. wiser's 35yo (2018),Unknown,Rye,Unknown,Unknown,35yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001377,j.p. wiser's 23yo cask strength blend (2019),Unknown,Rye,Unknown,Unknown,23yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001378,smooth ambler old scout single barrel rye,Unknown,Rye,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001379,canadian club 42yo chronicles no. 2 the dock man,Unknown,Blend,Unknown,Unknown,42yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001380,van winkle family reserve rye 13yo,Unknown,Rye,Unknown,Unknown,13yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001382,canadian club 41yo chronicles no. 1,Unknown,Blend,Unknown,Unknown,41yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001383,lot 40 cask strength 12yo (2017),Unknown,Rye,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001385,j.p. wiser's seven rebels,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001386,sazerac 18yo,Unknown,Rye,Unknown,Unknown,18yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001387,j.p. wiser's dissertation,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001388,canadian club 30yo,Unknown,Blend,Unknown,Unknown,30yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001389,canadian rockies 35yo,Unknown,Blend,Unknown,Unknown,35yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001390,j.p. wiser's 35yo (2017),Unknown,Rye,Unknown,Unknown,35yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001392,little book chapter 2 noe simple task,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001394,canadian club 40yo,Unknown,Blend,Unknown,Unknown,40yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001396,canadian rockies 21yo (all editions),Unknown,Blend,Unknown,Unknown,21yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001397,j.p. wiser's 22yo port cask finished,Unknown,Rye,Unknown,Unknown,22yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001401,j.p. wiser's alumni series wendel clark 11yo,Unknown,Rye,Unknown,Unknown,11yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001403,alberta premium cask strength rye (batch 2 66% 2020),Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001406,j.p. wiser's union 52,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001407,lot 40,Unknown,Rye,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001408,gibson's finest rare 18yo,Unknown,Blend,Unknown,Unknown,18yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001412,little book chapter 3 the road home,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001415,alberta premium cask strength rye (all batches),Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001416,alberta premium cask strength rye (batch 1 65.1% 2019),Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001417,little book (all chapters),Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001418,pike creek 21yo finished in oloroso sherry casks (2019),Unknown,Blend,Unknown,Unknown,21yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001419,masterson's straight rye 10yo,Unknown,Rye,Unknown,Unknown,10yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001420,j.p. wiser's alumni series mark messier 11yo,Unknown,Rye,Unknown,Unknown,11yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001421,pikesville straight rye,Unknown,Rye,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001426,crown royal hand selected barrel,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001427,j.p. wiser's alumni series dave keon 14yo,Unknown,Rye,Unknown,Unknown,14yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001428,lot 40 cask strength third edition (2019),Unknown,Rye,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001430,"canadian rockies 21yo (46%, new label)",Unknown,Blend,Unknown,Unknown,21yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001440,russell's reserve 6yo rye,Unknown,Rye,Unknown,Unknown,6yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001442,lot 40 dark oak,Unknown,Rye,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001443,barrell rye (all batches),Unknown,Rye,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001444,highwood ninety rye 20yo,Unknown,Blend,Unknown,Unknown,20yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001448,j.p. wiser's alumni series yvan cournoyer 12yo,Unknown,Rye,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001449,angel’s envy rye (rum-finished),Unknown,Rye,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001450,century reserve 21yo,Unknown,Blend,Unknown,Unknown,21yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001451,few rye whisky,Unknown,Rye,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001452,alberta rye dark batch,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001453,pike creek 21yo double barrel speyside cask finish (2017),Unknown,Blend,Speyside,Unknown,21yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001454,wayne gretzky no. 99 ninety nine proof,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001456,little book chapter 1 the easy,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001457,masterson's straight wheat 12yo,Unknown,Wheat,Unknown,Unknown,12yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001458,crown royal noble collection wine barrel finished,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001460,j.p. wiser's seasoned oak 19yo,Unknown,Blend,Unknown,Unknown,19yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001461,pike creek 15yo cabernet sauvingon finish,Unknown,Blend,Unknown,Unknown,15yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001463,j.p. wiser's one fifty,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001464,smooth ambler old scout 7yo rye,Unknown,Rye,Unknown,Unknown,7yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001465,crown royal monarch 75th anniversary,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001467,j.p. wiser's canada 2018,Unknown,Rye,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001470,canadian club 20yo,Unknown,Blend,Unknown,Unknown,20yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001473,crown royal blender's select,Unknown,Blend,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001474,pike creek 21yo double barrel european oak cask (2018),Unknown,Blend,Unknown,Unknown,21yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
W001475,collingwood 21yo,Unknown,Blend,Unknown,Unknown,21yo,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,unknown_distillery|zero_flavor_vector
