queue_id,entity_key,field_name,proposed_value,confidence,source,status,classification
KB_824e9a94023b4b68a4fc,75c93994-2597-5823-bd00-c5bf988fa2e7,age,16.0,0.95,smws,pending,NO_CHANGE
KB_b0117fec73f843ebb15c,75c93994-2597-5823-bd00-c5bf988fa2e7,abv,58.5,0.95,smws,pending,NO_CHANGE
KB_18a6d27145dc48fd8da5,19a86362-6101-543d-b38a-321fe261e4f6,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_cb824af376a34dd88f43,19a86362-6101-543d-b38a-321fe261e4f6,age,16.0,0.95,smws,pending,NO_CHANGE
KB_5f835c3716634adabc2c,19a86362-6101-543d-b38a-321fe261e4f6,abv,51.6,0.95,smws,pending,NO_CHANGE
KB_dfc6eeca5b0041c19dcb,19a86362-6101-543d-b38a-321fe261e4f6,region,Islay,0.95,smws,pending,NO_CHANGE
KB_d0d7924a216c4b689d85,1d9be9ee-5bf0-5823-a027-35adea6e3b31,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_ef90ae7336af4dc6b813,1d9be9ee-5bf0-5823-a027-35adea6e3b31,age,16.0,0.95,smws,pending,NO_CHANGE
KB_691e58251971467dbc39,1d9be9ee-5bf0-5823-a027-35adea6e3b31,region,Islay,0.95,smws,pending,NO_CHANGE
KB_73d0ac815615442d8720,60044aa8-38fd-5ea6-8655-30420036780c,cask_type,butt;refill,0.95,smws,pending,NO_CHANGE
KB_dea4d15772f041af84a2,60044aa8-38fd-5ea6-8655-30420036780c,age,17.0,0.95,smws,pending,NO_CHANGE
KB_5f2a32b3ee424258838e,60044aa8-38fd-5ea6-8655-30420036780c,abv,58.1,0.95,smws,pending,NO_CHANGE
KB_fa4b59ec8a7848a18adf,60044aa8-38fd-5ea6-8655-30420036780c,region,Islay,0.95,smws,pending,NO_CHANGE
KB_b73a71e70284480a85e4,f1c7dad4-49a1-591b-8873-a426e5aa6bc1,cask_type,butt;refill,0.95,smws,pending,NO_CHANGE
KB_29de2132e6444b649201,f1c7dad4-49a1-591b-8873-a426e5aa6bc1,age,17.0,0.95,smws,pending,NO_CHANGE
KB_b676a7ebded5435cbdeb,f1c7dad4-49a1-591b-8873-a426e5aa6bc1,abv,59.1,0.95,smws,pending,NO_CHANGE
KB_49547af89a564da59b7a,37b64209-818d-5db8-b702-e4befa51d54e,age,18.0,0.95,smws,pending,NO_CHANGE
KB_53a9dbeaf5134ad78fa3,37b64209-818d-5db8-b702-e4befa51d54e,abv,54.6,0.95,smws,pending,NO_CHANGE
KB_7a54a542543a4a52b49e,0f01956b-105b-5d7a-aee4-cfcfcee1bf9b,age,18.0,0.95,smws,pending,NO_CHANGE
KB_abbdd435ee6242bd8e94,0f01956b-105b-5d7a-aee4-cfcfcee1bf9b,abv,54.0,0.95,smws,pending,NO_CHANGE
KB_34d8af58da624a6c962e,14bf995e-4f44-53a0-950d-fb547b537c26,age,11.0,0.95,smws,pending,NO_CHANGE
KB_58862e0199cb4158a965,14bf995e-4f44-53a0-950d-fb547b537c26,abv,58.2,0.95,smws,pending,NO_CHANGE
KB_9cfdab654c4e403db3c9,631f719e-2726-5b69-b272-ca88b906f604,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_81b5b77e06c74d5399d1,631f719e-2726-5b69-b272-ca88b906f604,age,8.0,0.95,smws,pending,NO_CHANGE
KB_df24954cb6ec4ef19683,631f719e-2726-5b69-b272-ca88b906f604,abv,58.2,0.95,smws,pending,NO_CHANGE
KB_6b24e120210742b191d9,631f719e-2726-5b69-b272-ca88b906f604,region,Islay,0.95,smws,pending,NO_CHANGE
KB_79cd35e99221423f97e0,1b3b0b6f-62fe-5bde-a822-73bcc7f2d478,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_ee43cc7b05b44b5ea533,1b3b0b6f-62fe-5bde-a822-73bcc7f2d478,age,10.0,0.95,smws,pending,NO_CHANGE
KB_cbcac85cedd043e78b57,1b3b0b6f-62fe-5bde-a822-73bcc7f2d478,abv,56.1,0.95,smws,pending,NO_CHANGE
KB_e622dc81dd7b4598821a,1b3b0b6f-62fe-5bde-a822-73bcc7f2d478,region,Islay,0.95,smws,pending,NO_CHANGE
KB_b2d4baa205a54917af96,031087b9-d026-59a9-ae43-6a52d8eb36ad,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_3fc71f4b565a49d68913,031087b9-d026-59a9-ae43-6a52d8eb36ad,age,16.0,0.95,smws,pending,NO_CHANGE
KB_0ade7af295614548bc45,031087b9-d026-59a9-ae43-6a52d8eb36ad,abv,52.7,0.95,smws,pending,NO_CHANGE
KB_a08adc0cb6f64dfd926a,031087b9-d026-59a9-ae43-6a52d8eb36ad,region,Islay,0.95,smws,pending,NO_CHANGE
KB_5cd48f49401c4e04ad8d,71c09f39-7f4f-52b5-9ca3-fa9ce9f320e5,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_4d082faf842149099506,71c09f39-7f4f-52b5-9ca3-fa9ce9f320e5,age,10.0,0.95,smws,pending,NO_CHANGE
KB_2ae8cb963aa145f79217,71c09f39-7f4f-52b5-9ca3-fa9ce9f320e5,abv,56.5,0.95,smws,pending,NO_CHANGE
KB_f2d32e546b984b418fbb,71c09f39-7f4f-52b5-9ca3-fa9ce9f320e5,region,Islay,0.95,smws,pending,NO_CHANGE
KB_e8e72bb366ce4a59ab1d,3e599b3c-56e3-55e7-878b-9d3ad09344ee,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_627fe95e226b44f58ddb,3e599b3c-56e3-55e7-878b-9d3ad09344ee,age,9.0,0.95,smws,pending,NO_CHANGE
KB_8d14a0f626794e25895e,3e599b3c-56e3-55e7-878b-9d3ad09344ee,abv,60.9,0.95,smws,pending,NO_CHANGE
KB_726fb8557e6b423bbace,3e599b3c-56e3-55e7-878b-9d3ad09344ee,region,Islay,0.95,smws,pending,NO_CHANGE
KB_cc582c935e774accbfc7,44db02f0-d229-5eb3-ad25-2357b7019d6e,cask_type,butt;refill,0.95,smws,pending,NO_CHANGE
KB_7008c0629af848caa5de,44db02f0-d229-5eb3-ad25-2357b7019d6e,age,10.0,0.95,smws,pending,NO_CHANGE
KB_c05da65f6cca4136abbb,44db02f0-d229-5eb3-ad25-2357b7019d6e,abv,63.2,0.95,smws,pending,NO_CHANGE
KB_94ad066931ea4b1a845e,44db02f0-d229-5eb3-ad25-2357b7019d6e,region,Islay,0.95,smws,pending,NO_CHANGE
KB_cfed60a4b1964e0a9a8c,a3c6004b-a4ba-5168-88c3-cdb7c8e3c34d,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_7b3b08ceb7634aacb306,a3c6004b-a4ba-5168-88c3-cdb7c8e3c34d,age,20.0,0.95,smws,pending,NO_CHANGE
KB_7dd08e52909444ccb13a,a3c6004b-a4ba-5168-88c3-cdb7c8e3c34d,abv,59.1,0.95,smws,pending,NO_CHANGE
KB_422c17e514e144658b52,a3c6004b-a4ba-5168-88c3-cdb7c8e3c34d,region,Islay,0.95,smws,pending,NO_CHANGE
KB_20d3aee937ea4305a7b4,1a201662-1db2-5a83-b106-cf45e7b24e53,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_9bca82c4473d4ca7a282,1a201662-1db2-5a83-b106-cf45e7b24e53,age,19.0,0.95,smws,pending,NO_CHANGE
KB_24e5ce267bf345a5aaba,1a201662-1db2-5a83-b106-cf45e7b24e53,abv,55.9,0.95,smws,pending,NO_CHANGE
KB_bd9cb6763b424ba5a284,1a201662-1db2-5a83-b106-cf45e7b24e53,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_d026ab3b85f742f2b979,84732bb1-b1d2-5f89-8803-5833614ecd84,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_61a7192d6d964b5bbdc8,84732bb1-b1d2-5f89-8803-5833614ecd84,age,11.0,0.95,smws,pending,NO_CHANGE
KB_4160a54a28a943f69367,84732bb1-b1d2-5f89-8803-5833614ecd84,abv,56.3,0.95,smws,pending,NO_CHANGE
KB_2c5f2825c02f4a88b1b1,84732bb1-b1d2-5f89-8803-5833614ecd84,region,Islay,0.95,smws,pending,NO_CHANGE
KB_4ca96135872642f393c9,52e35574-90b6-5871-bfba-34ee0da64572,cask_type,butt;refill,0.95,smws,pending,NO_CHANGE
KB_be49c1f456ed4ae592cc,52e35574-90b6-5871-bfba-34ee0da64572,age,11.0,0.95,smws,pending,NO_CHANGE
KB_e375c2b277cd4f28bd1a,52e35574-90b6-5871-bfba-34ee0da64572,abv,55.4,0.95,smws,pending,NO_CHANGE
KB_e7cce9d4c6f0471b8e68,52e35574-90b6-5871-bfba-34ee0da64572,region,Islay,0.95,smws,pending,NO_CHANGE
KB_a35c9b8a2dd34a31bf86,cf60ff5e-1643-54ed-aeff-cf4cf3976182,cask_type,first-fill barrel,0.95,smws,pending,NO_CHANGE
KB_dd8086bc01da4df4a6b6,cf60ff5e-1643-54ed-aeff-cf4cf3976182,age,7.0,0.95,smws,pending,NO_CHANGE
KB_618641b63cf842589fbc,cf60ff5e-1643-54ed-aeff-cf4cf3976182,abv,64.4,0.95,smws,pending,NO_CHANGE
KB_d8368f85efb54f1ea43d,cf60ff5e-1643-54ed-aeff-cf4cf3976182,region,Islay,0.95,smws,pending,NO_CHANGE
KB_0bfdb4e26e20483d9eb1,fa6c1dee-a4d6-5a4d-9d30-4fd05495ac2e,age,11.0,0.95,smws,pending,NO_CHANGE
KB_24461a4e110a4c668f9f,fa6c1dee-a4d6-5a4d-9d30-4fd05495ac2e,abv,56.1,0.95,smws,pending,NO_CHANGE
KB_2a08ab2235004053bf6c,fa6c1dee-a4d6-5a4d-9d30-4fd05495ac2e,region,Islay,0.95,smws,pending,NO_CHANGE
KB_8a69263fed8744d29c8a,42ec3bc6-eb54-58b0-addb-16bbfbc88dfb,age,8.0,0.95,smws,pending,NO_CHANGE
KB_b62fd0319eef49d89b10,42ec3bc6-eb54-58b0-addb-16bbfbc88dfb,abv,59.9,0.95,smws,pending,NO_CHANGE
KB_bee37291cded4dcaae10,50b0a8ef-c78a-5168-98e6-797f284bc67d,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_1c10745053eb4a30a3b1,50b0a8ef-c78a-5168-98e6-797f284bc67d,age,39.0,0.95,smws,pending,NO_CHANGE
KB_e52c38e2c2f04f9f9b90,50b0a8ef-c78a-5168-98e6-797f284bc67d,abv,46.2,0.95,smws,pending,NO_CHANGE
KB_00c606c22dbb4351a9c6,50b0a8ef-c78a-5168-98e6-797f284bc67d,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_2f00d00b1afb4abc9dce,5ce7f1cc-e838-5a71-9eaa-ec48050a18b5,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_f700f4c0cebd427480b9,5ce7f1cc-e838-5a71-9eaa-ec48050a18b5,age,26.0,0.95,smws,pending,NO_CHANGE
KB_dcefcf71cfa04c0194da,5ce7f1cc-e838-5a71-9eaa-ec48050a18b5,abv,45.9,0.95,smws,pending,NO_CHANGE
KB_bf36ad724cc44e64be20,5ce7f1cc-e838-5a71-9eaa-ec48050a18b5,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_e16a8e24eb034a1ab374,d717c486-c25f-5650-a7ba-18d77b72e432,cask_type,first-fill designer barrel,0.95,smws,pending,NO_CHANGE
KB_ef16638696da4f0ab9c3,d717c486-c25f-5650-a7ba-18d77b72e432,age,16.0,0.95,smws,pending,NO_CHANGE
KB_a299974d53444d7bb024,d717c486-c25f-5650-a7ba-18d77b72e432,abv,54.4,0.95,smws,pending,NO_CHANGE
KB_ccc5abf2dca64d97ad07,d717c486-c25f-5650-a7ba-18d77b72e432,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_a884ef123d59428c8abf,605a88b7-4697-510d-af18-bca7f8f17167,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_b3dda858ffb545d68ce0,605a88b7-4697-510d-af18-bca7f8f17167,age,28.0,0.95,smws,pending,NO_CHANGE
KB_c5cc52947b2e4bb9ae1d,605a88b7-4697-510d-af18-bca7f8f17167,abv,46.7,0.95,smws,pending,NO_CHANGE
KB_b9b2d98029bf49d19e23,605a88b7-4697-510d-af18-bca7f8f17167,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_dceec0a128454443aa1e,3e9da869-4dd8-5129-bbb2-bc20342f123a,cask_type,first-fill designer barrel,0.95,smws,pending,NO_CHANGE
KB_191d7c0deef84df9b331,3e9da869-4dd8-5129-bbb2-bc20342f123a,age,17.0,0.95,smws,pending,NO_CHANGE
KB_f247a9a32a2d4132943b,3e9da869-4dd8-5129-bbb2-bc20342f123a,abv,49.5,0.95,smws,pending,NO_CHANGE
KB_000d862594544d359893,3e9da869-4dd8-5129-bbb2-bc20342f123a,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_61f2eb901f094976b58b,f833e69f-06db-56de-896c-7b9ddbf14793,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_73b9d5b04e24450f8e16,f833e69f-06db-56de-896c-7b9ddbf14793,age,12.0,0.95,smws,pending,NO_CHANGE
KB_19044c3616554b78aa54,f833e69f-06db-56de-896c-7b9ddbf14793,abv,59.3,0.95,smws,pending,NO_CHANGE
KB_d197e99330ec4a9287a3,f833e69f-06db-56de-896c-7b9ddbf14793,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_f333a98110a04c0da1b7,ed89fd8d-d3b6-52aa-9385-843d6c704e96,cask_type,hogshead,0.95,smws,pending,NO_CHANGE
KB_bd4668dbfc2942778de5,ed89fd8d-d3b6-52aa-9385-843d6c704e96,age,19.0,0.95,smws,pending,NO_CHANGE
KB_080010d89ccf453e92dd,ed89fd8d-d3b6-52aa-9385-843d6c704e96,abv,58.9,0.95,smws,pending,NO_CHANGE
KB_a04530fc5a55404295a8,ed89fd8d-d3b6-52aa-9385-843d6c704e96,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_d63e35d6a4d941368ebf,1343ac71-7bb8-53bf-9c1b-e34c20e471d1,cask_type,first-fill designer barrel,0.95,smws,pending,NO_CHANGE
KB_eda6c6f816e14d24b185,1343ac71-7bb8-53bf-9c1b-e34c20e471d1,age,17.0,0.95,smws,pending,NO_CHANGE
KB_4697db5dd7b64dfc818f,1343ac71-7bb8-53bf-9c1b-e34c20e471d1,abv,54.6,0.95,smws,pending,NO_CHANGE
KB_448899ab0c0c4ac18b46,1343ac71-7bb8-53bf-9c1b-e34c20e471d1,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_ec473944e762467da065,14962f3b-e8ee-549a-9d06-0444aef95d93,cask_type,first-fill barrel,0.95,smws,pending,NO_CHANGE
KB_f513dd76c1ad46ae9e5b,14962f3b-e8ee-549a-9d06-0444aef95d93,age,12.0,0.95,smws,pending,NO_CHANGE
KB_d4b71980bd4348219689,14962f3b-e8ee-549a-9d06-0444aef95d93,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_93d2b26c6ed3408aaba8,f1249309-f99b-52fe-b723-b8c9ac4b3bc3,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_787574267da3426e99a4,f1249309-f99b-52fe-b723-b8c9ac4b3bc3,age,27.0,0.95,smws,pending,NO_CHANGE
KB_152e77b874514a0bb5f3,f1249309-f99b-52fe-b723-b8c9ac4b3bc3,abv,53.8,0.95,smws,pending,NO_CHANGE
KB_91979425167d4e8cbea8,f1249309-f99b-52fe-b723-b8c9ac4b3bc3,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_e88c8afc05b84ed8a16f,9cdbb726-bf09-5860-868c-98e1a5123ff0,cask_type,hogshead,0.95,smws,pending,NO_CHANGE
KB_83c0e2d7e8db4760878d,9cdbb726-bf09-5860-868c-98e1a5123ff0,age,21.0,0.95,smws,pending,NO_CHANGE
KB_caeab6b2484941d8afca,9cdbb726-bf09-5860-868c-98e1a5123ff0,abv,56.2,0.95,smws,pending,NO_CHANGE
KB_a61e4e8aaab0492fa958,9cdbb726-bf09-5860-868c-98e1a5123ff0,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_b1dc411e8d924b0290f2,fce85ca8-cb7f-5afa-9124-b4439b9c6dd8,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_7a94452539964beb8e10,fce85ca8-cb7f-5afa-9124-b4439b9c6dd8,age,29.0,0.95,smws,pending,NO_CHANGE
KB_bb7918b96fc8476da84a,fce85ca8-cb7f-5afa-9124-b4439b9c6dd8,abv,47.7,0.95,smws,pending,NO_CHANGE
KB_a6902f1bcdad4b01b26a,fce85ca8-cb7f-5afa-9124-b4439b9c6dd8,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_530358db8d0e4d35af66,b4df6f56-6372-505a-a0e0-b7d713924932,age,111.0,0.95,smws,pending,INVALID
KB_f5f89142671549caaee8,b4df6f56-6372-505a-a0e0-b7d713924932,abv,59.8,0.95,smws,pending,NO_CHANGE
KB_b2a86d501f2b4b9c9910,65cdbe24-c4a7-5c16-b450-64417c0568f9,age,13.0,0.95,smws,pending,NO_CHANGE
KB_7f1b7d1bc5f44764ad8c,65cdbe24-c4a7-5c16-b450-64417c0568f9,abv,57.0,0.95,smws,pending,NO_CHANGE
KB_0a8452565d114952ba88,65cdbe24-c4a7-5c16-b450-64417c0568f9,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_e787862fef114d34b493,aca26396-0494-5af0-ac2b-ca204cd640ad,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_e58912ba568c4d768720,aca26396-0494-5af0-ac2b-ca204cd640ad,age,10.0,0.95,smws,pending,NO_CHANGE
KB_5e661525b413478daf7f,aca26396-0494-5af0-ac2b-ca204cd640ad,abv,59.5,0.95,smws,pending,NO_CHANGE
KB_21d928d76fbb491daab6,aca26396-0494-5af0-ac2b-ca204cd640ad,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_c54af12d443a4438b2ef,353b3d23-49a4-5684-a562-91cba32e6018,cask_type,first-fill barrel,0.95,smws,pending,NO_CHANGE
KB_28a5d2dae5294c6ca42b,353b3d23-49a4-5684-a562-91cba32e6018,age,33.0,0.95,smws,pending,NO_CHANGE
KB_8fdad10cf5e3483ab251,353b3d23-49a4-5684-a562-91cba32e6018,abv,53.6,0.95,smws,pending,NO_CHANGE
KB_eefff88944bf454bb31d,353b3d23-49a4-5684-a562-91cba32e6018,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_afbe0bd8241446589ee4,c834e6cf-201e-5c78-b010-be478b018e5c,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_e06dcd330f474b6aa478,c834e6cf-201e-5c78-b010-be478b018e5c,age,39.0,0.95,smws,pending,NO_CHANGE
KB_971ab00d15e645288632,c834e6cf-201e-5c78-b010-be478b018e5c,abv,50.3,0.95,smws,pending,NO_CHANGE
KB_47344f0b321f40f2963d,c834e6cf-201e-5c78-b010-be478b018e5c,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_194b7ada9cb54a948737,86a1f3f7-e7a6-5c87-9819-61e00054cbd2,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_762e3f8d080141b48cf5,86a1f3f7-e7a6-5c87-9819-61e00054cbd2,age,34.0,0.95,smws,pending,NO_CHANGE
KB_485fda1c76524e88bd32,86a1f3f7-e7a6-5c87-9819-61e00054cbd2,abv,53.8,0.95,smws,pending,NO_CHANGE
KB_2b803ba9dd9b45388c23,86a1f3f7-e7a6-5c87-9819-61e00054cbd2,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_611dc5080e6240c2afa5,7f0912de-77f0-5325-a171-243b27dfce41,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_b979d36397ec4b17b923,7f0912de-77f0-5325-a171-243b27dfce41,age,10.0,0.95,smws,pending,NO_CHANGE
KB_3bc292cacdda4103b594,7f0912de-77f0-5325-a171-243b27dfce41,abv,60.8,0.95,smws,pending,NO_CHANGE
KB_21ea5e0fc5d54ec9b7af,7f0912de-77f0-5325-a171-243b27dfce41,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_40be0f0af6bd490d8d6c,9afa2b83-efff-5b0f-b35a-e6e593a6b12c,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_679920414d1c4dc49c9b,9afa2b83-efff-5b0f-b35a-e6e593a6b12c,age,10.0,0.95,smws,pending,NO_CHANGE
KB_9cf7783b615f4bb39ea0,9afa2b83-efff-5b0f-b35a-e6e593a6b12c,abv,60.3,0.95,smws,pending,NO_CHANGE
KB_98b89a1407c142cd9c10,9afa2b83-efff-5b0f-b35a-e6e593a6b12c,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_0f9dfb2edec840e3a3e8,45f12fdf-f747-5e38-af1b-bed2b6b6ba26,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_63e171c79bf24e21a242,45f12fdf-f747-5e38-af1b-bed2b6b6ba26,age,40.0,0.95,smws,pending,NO_CHANGE
KB_632e23223b504d6b9996,45f12fdf-f747-5e38-af1b-bed2b6b6ba26,abv,47.7,0.95,smws,pending,NO_CHANGE
KB_c475ede50c234e2c878f,45f12fdf-f747-5e38-af1b-bed2b6b6ba26,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_4045ccd1955840218f70,2ba5665a-cbc8-5e37-a862-f2bdcd6e1c7f,cask_type,hogshead,0.95,smws,pending,NO_CHANGE
KB_f2555fc897ff41aaa32c,2ba5665a-cbc8-5e37-a862-f2bdcd6e1c7f,age,17.0,0.95,smws,pending,NO_CHANGE
KB_8f271025cc604c71a2e2,2ba5665a-cbc8-5e37-a862-f2bdcd6e1c7f,abv,58.9,0.95,smws,pending,NO_CHANGE
KB_f81f9dceef9a42a8b91a,2ba5665a-cbc8-5e37-a862-f2bdcd6e1c7f,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_77726465aaa644e98154,e7a008ba-5147-5e95-bb8f-03c21477c157,cask_type,first-fill designer barrel charred,0.95,smws,pending,NO_CHANGE
KB_3c8d962198644e16a90c,e7a008ba-5147-5e95-bb8f-03c21477c157,age,15.0,0.95,smws,pending,NO_CHANGE
KB_30b5f81b9f50473eb2f2,e7a008ba-5147-5e95-bb8f-03c21477c157,abv,52.9,0.95,smws,pending,NO_CHANGE
KB_d377b05b7f3041e4bb4b,e7a008ba-5147-5e95-bb8f-03c21477c157,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_d1ec2ae45fb446d4bcdb,9c209d83-94ca-588a-9543-1c0d6e96b7be,cask_type,first-fill barrel,0.95,smws,pending,NO_CHANGE
KB_c9b926147064420a97bb,9c209d83-94ca-588a-9543-1c0d6e96b7be,age,17.0,0.95,smws,pending,NO_CHANGE
KB_a12ceb36b88144bfa7b0,9c209d83-94ca-588a-9543-1c0d6e96b7be,abv,56.7,0.95,smws,pending,NO_CHANGE
KB_88bac2c1a6284dd8a09b,9c209d83-94ca-588a-9543-1c0d6e96b7be,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_f0e56f5f5e914c5f9960,14b2e951-1feb-51ee-995c-6bcea1f7f7a7,age,14.0,0.95,smws,pending,NO_CHANGE
KB_0b318082f3eb4fc1b9f9,14b2e951-1feb-51ee-995c-6bcea1f7f7a7,abv,56.5,0.95,smws,pending,NO_CHANGE
KB_1475144079e74df19a03,6c3b67e2-8cc8-56af-8fd8-b4dc59094e5d,cask_type,first-fill,0.95,smws,pending,NO_CHANGE
KB_f7f6a01d04894d8eacb3,6c3b67e2-8cc8-56af-8fd8-b4dc59094e5d,age,10.0,0.95,smws,pending,NO_CHANGE
KB_833380926bc44109aba8,6c3b67e2-8cc8-56af-8fd8-b4dc59094e5d,abv,58.8,0.95,smws,pending,NO_CHANGE
KB_9d4da5d755de4819be5b,6c3b67e2-8cc8-56af-8fd8-b4dc59094e5d,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_3e69e440ec124b22a289,27867c46-80ff-5d2f-8543-40156990ab2c,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_9077b9c07a5c4a559d0f,27867c46-80ff-5d2f-8543-40156990ab2c,age,21.0,0.95,smws,pending,NO_CHANGE
KB_164d330ec1f04ff1a6f2,27867c46-80ff-5d2f-8543-40156990ab2c,abv,52.4,0.95,smws,pending,NO_CHANGE
KB_736c62b8b06140d68e24,27867c46-80ff-5d2f-8543-40156990ab2c,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_0c5787bc58f64a6fb05a,d6a833f4-a84c-5766-ba3a-f0703b7a75b9,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_7233cac25d4545aaaacb,d6a833f4-a84c-5766-ba3a-f0703b7a75b9,age,23.0,0.95,smws,pending,NO_CHANGE
KB_6a793459e94e415ebea4,d6a833f4-a84c-5766-ba3a-f0703b7a75b9,abv,59.2,0.95,smws,pending,NO_CHANGE
KB_3f590c2097214edfa4ce,d6a833f4-a84c-5766-ba3a-f0703b7a75b9,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_72c0021987bd4a6dab76,4daf421f-9ddf-5d38-bb34-fed03de6764f,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_9fecc266266c4764b8ad,4daf421f-9ddf-5d38-bb34-fed03de6764f,age,11.0,0.95,smws,pending,NO_CHANGE
KB_97e93305b7a548ba9c4e,4daf421f-9ddf-5d38-bb34-fed03de6764f,abv,61.5,0.95,smws,pending,NO_CHANGE
KB_1acfe65a362c498fba7e,4daf421f-9ddf-5d38-bb34-fed03de6764f,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_f462ddfa68d74b7d82cc,c50f9cd6-5068-5ac0-b2fc-7b1ac82a7704,cask_type,first-fill barrel,0.95,smws,pending,NO_CHANGE
KB_eda212629c7b4ae38bc4,c50f9cd6-5068-5ac0-b2fc-7b1ac82a7704,age,10.0,0.95,smws,pending,NO_CHANGE
KB_a105a11fbb06464e8bcb,c50f9cd6-5068-5ac0-b2fc-7b1ac82a7704,abv,58.8,0.95,smws,pending,NO_CHANGE
KB_a67d72b265f7470889fc,c50f9cd6-5068-5ac0-b2fc-7b1ac82a7704,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_16522e05d9594df1b903,90bf1294-089d-5aca-870f-a8900113a7c2,age,21.0,0.95,smws,pending,NO_CHANGE
KB_ce7dd0eba8e949ff90db,90bf1294-089d-5aca-870f-a8900113a7c2,abv,51.3,0.95,smws,pending,NO_CHANGE
KB_d57b4799925c46e3a502,90bf1294-089d-5aca-870f-a8900113a7c2,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_1e52ed099a11487d9ab4,2925e03e-0de8-52c4-bee4-58345c070f0f,cask_type,first-fill barrel,0.95,smws,pending,NO_CHANGE
KB_4c7723af0bfa4d98b41f,2925e03e-0de8-52c4-bee4-58345c070f0f,age,9.0,0.95,smws,pending,NO_CHANGE
KB_c493a15511e94bc1b376,2925e03e-0de8-52c4-bee4-58345c070f0f,abv,59.9,0.95,smws,pending,NO_CHANGE
KB_82079cf63e07478da56c,2925e03e-0de8-52c4-bee4-58345c070f0f,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_46f572bc81564fafa932,41eb0894-7a23-5007-9be6-559e8f495df4,age,21.0,0.95,smws,pending,NO_CHANGE
KB_f05d012f1a874c6795f1,41eb0894-7a23-5007-9be6-559e8f495df4,abv,50.7,0.95,smws,pending,NO_CHANGE
KB_88bdd1a6d5e84c98afe6,41eb0894-7a23-5007-9be6-559e8f495df4,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_a24db62e3e5241e09b52,4ba206a5-3c3e-58fb-b5c9-ec8eda6f1013,age,21.0,0.95,smws,pending,NO_CHANGE
