book,surface,suggested_type,confidence,age,abv,region,cask,bottler,page,status
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Anniversary Cask Strength,expression,0.75,,50,,bourbon,,94,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,These Solist Series,expression,0.75,,50,,bourbon,,94,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Consejo Regulador,expression,0.55,,,,,,98,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Laura Pelner,expression,0.55,,,,,,99,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Clase Azul Tequila,expression,0.55,,,,,,101,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Dia De Muertos,expression,0.55,,,,,,101,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Clase Azul,expression,0.55,,,,,,101,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Different Aging Spectrum,expression,0.75,3,,,,,102,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Rolling Out,expression,0.55,,,,,,102,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Ron Superior,expression,0.55,,,,,,103,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,El Tesoro Paradiso,expression,0.75,,40,,bourbon,,103,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Aged Tequilas,expression,0.55,,,,oak,,103,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Tony Sachs,expression,0.55,,,,,,103,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Brittany Risher Englert,expression,0.55,,,,,,106,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Changing Bases
Despite",expression,0.55,,,,,,106,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Origami Crane
Created",expression,0.55,,,,,,106,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Origami Crane,expression,0.55,,,,,,107,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,El Agave Barrica,expression,0.55,,,,,,110,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Sierra Norte Distillery,distillery,0.55,,,,,,111,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Pepino El Pyu,expression,0.55,,,,,,111,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Maya New York,expression,0.55,,,,,,111,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Aji Amarillo,expression,0.55,,,,,,114,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Jalisco Highlands,distillery,0.75,,40,,,,116,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Cognac Barrel Aged,expression,0.75,,46,,oak,,116,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Toast 
Bourbon Barrel",expression,0.75,,40,,bourbon,,117,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Aged 
Reposado",expression,0.75,,40,,bourbon,,117,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Miel Joven,expression,0.75,,40,,,,118,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Finished Reposado,expression,0.75,,43,,sherry,,118,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Notable 
New 
Agave",expression,0.55,,,,,,119,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Ana Segovia,expression,0.55,,,,,,119,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Are You,expression,0.55,,,,,,120,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Then Show Us,expression,0.55,,,,,,120,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Steve Pallo,expression,0.55,,,,,,120,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"April.
Bourbon",distillery,0.55,,,,bourbon,,120,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Distillery Country Glamping,distillery,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sean Evans
Sleep",distillery,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sean Evans
Fly",expression,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Luxe Life,expression,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Drams Included,expression,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Larry Olmsted
Resorts",expression,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Spas For Whisky,expression,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sally Kral
Pamper",expression,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Stephen Beaumont
Explore",expression,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Julia Higgins
New",expression,0.55,,,,,,11,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Buying Guide
Reviews",expression,0.55,,,,,,12,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Shanken Communications,expression,0.55,,,,,,14,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Play
Marvin",expression,0.55,,,,,,15,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Shanken
Editor",expression,0.55,,,,,,15,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Revolution Town,expression,0.55,,,,,,17,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Quincy Market,expression,0.55,,,,,,18,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Inniskillin Caber,expression,0.55,,,,bourbon,,19,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Best Barbe,expression,0.55,,,,,,20,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Assembly Row,expression,0.55,,,,,,20,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Infused Rye,expression,0.55,,,,,,22,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Keven Stehl,expression,0.55,,,,,,22,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Smith 
Tower Observatory",expression,0.55,,,,,,22,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sally Kral
Just",expression,0.55,,,,,,22,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Peat 
Created",expression,0.55,,,,,,22,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Stephen Burgess,expression,0.55,,,,,,22,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Nomad 
Outland",expression,0.55,,,,,,26,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Byass 
Nectar",expression,0.55,,,,sherry,,26,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Manhattan
Created",expression,0.55,,,,sherry,,26,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Jump Right In,expression,0.55,,,,,,27,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Check Out That,distillery,0.55,,,,,,27,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Fitzgerald Prime,expression,0.55,,,,,,27,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Billy Walker,expression,0.55,,,,,,28,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Heathrow Airport,expression,0.55,,,,,,28,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Cask Strength Batch,expression,0.75,30,,,,,28,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Different American Oak,expression,0.55,,,,oak,,28,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"The Sinteis 
Series",expression,0.75,,57.8,speyside,,,28,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,One Speyside Single,expression,0.75,5,48,speyside,,,28,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Envy Triple Oak,expression,0.55,,,,oak,,28,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,How Willett Single,expression,0.55,,,,,,29,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Sean Brock,expression,0.55,,,,bourbon,,29,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Bitter Truth,expression,0.75,24,,,,,29,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Jamie 
Fraser",expression,0.55,,,,wine,,30,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Alex Norouzi,expression,0.55,,,,,,31,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Bar Memories,expression,0.75,10,,,,,33,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,At Bourbon Barrel,expression,0.55,,,,bourbon,,38,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Bourbon Country,expression,0.55,,,,bourbon,,38,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Outdoor Adventures,expression,0.55,,,,,,38,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Inclusive Resorts,expression,0.55,,,,,,38,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Friendly Spas,expression,0.55,,,,,,38,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Visiting Victoria,expression,0.55,,,,,,38,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Paso Robles Distillery,distillery,0.55,,,,,,40,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Tennessee Whiskey Trail,distillery,0.55,,,,,,40,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Hebridean Sea Safari,expression,0.55,,,islands,,,42,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Bourbon Country
Lawrenceburg",expression,0.55,,,,bourbon,,44,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Bourbon Barrel Cottages,distillery,0.55,,,,bourbon,,44,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Treetop 
Hideaways",expression,0.55,,,,,,45,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Causeway Coast,distillery,0.55,,,,,,46,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,British Isles,expression,0.75,16,,,,,46,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Dripping Springs,distillery,0.55,,,,,,46,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Desert Door Sotol,distillery,0.55,,,,,,46,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Dripping Springs Vodka,distillery,0.55,,,,,,46,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Glamping Pods,expression,0.55,,,speyside,,,46,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Spruce Peak,expression,0.55,,,,,,50,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Vermont
Skiers",expression,0.55,,,,,,50,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Tasting 
Shack",expression,0.55,,,,,,50,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Gros Ventre,expression,0.55,,,,,,50,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Impression Isla Mujeres,expression,0.55,,,,,,52,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Taylor Barrel Proof,expression,0.55,,,,,,53,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Weller Special Reserve,expression,0.75,12,,,,,53,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Mama Tried,expression,0.55,,,,,,53,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Mark. While,expression,0.55,,,,bourbon,,53,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Spa Terra,expression,0.55,,,,bourbon,,57,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Napa Valley,expression,0.55,,,,bourbon,,57,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Meritage Resort,expression,0.55,,,,,,57,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Day Spa,expression,0.55,,,,,,57,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Tarnished Truth 
Distillery",distillery,0.55,,,,,,58,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Extra Special Bitter,expression,0.75,,100,,,,60,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Nut 
Brown",expression,0.55,,,,,,60,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Scenic Victoria,expression,0.55,,,,,,60,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Fat Tug,distillery,0.55,,,,,,61,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Oyster Spirit,distillery,0.55,,,,,,61,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Government Street,expression,0.55,,,,,,61,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Malting.
Another",expression,0.55,,,,,,61,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Kevin Titcomb,distillery,0.55,,,,,,61,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sanctuary Signature 
Edition",distillery,0.55,,,,,,61,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Upper Harbour,expression,0.55,,,,wine,,62,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Antifogmatic Bliss,expression,0.55,,,,,,62,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Peat Project,expression,0.55,,,,,,62,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Courtney Room,expression,0.55,,,,,,62,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Whisky Lover
Outside",expression,0.55,,,,,,62,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Ripple Rock,expression,0.75,12,,,oak,,62,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Drunken Hive,distillery,0.55,,,,,,62,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Cocktail Lounge,distillery,0.55,,,,,,62,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Grain. 
For",expression,0.55,,,lowland,,,62,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Nanaimo. Not,distillery,0.55,,,,,,62,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Drake Eatery,expression,0.55,,,,,,62,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Tanager Cigar Blend,expression,0.55,,,,,,68,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Nancy 
Fraley",expression,0.55,,,,,,68,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Baby Blue,distillery,0.55,,,,,,69,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Fellow Texas,distillery,0.55,,,,,,69,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Jonathan Likarish,distillery,0.55,,,,,,69,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Baby Jane,expression,0.55,,,,bourbon,,69,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Bounty
Sierra Norte",distillery,0.55,,,,bourbon,,69,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sarah 
Elsom",distillery,0.55,,,,,,71,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Given New Zealand,expression,0.55,,,,,,72,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Zealand Whisky Collection,expression,0.55,,,,sherry,,73,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Dunedin Distill,distillery,0.55,,,,,,74,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Waiheke 
Island",expression,0.55,,,,,,74,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Mark Neal,expression,0.55,,,,,,74,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Artisan Collection,expression,0.55,,,,,,77,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Common Ritual,bottler,0.55,,,,bourbon,independent,77,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Roost.
From",expression,0.55,,,,,,77,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Skellig Six,expression,0.75,,40,,sherry,,78,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sherry Cask 
Finish",expression,0.75,,40,,sherry,,78,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Pernod Ricard,distillery,0.55,,,,,,78,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Common Ritual Mosaic,expression,0.55,,,,,,78,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Chimes Apple Brandy,expression,0.75,,50,,,,78,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Containing Ardbeg,expression,0.75,,47.8,islay,,,78,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,See Editors,expression,0.75,10,48,,sherry,,79,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Rhone Valley,expression,0.75,,52.3,,bourbon,,79,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Bourbon Cask Aged,expression,0.75,11,43,,oak,,79,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Reviewers
All",expression,0.55,,,,,,79,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Julia Higgins,expression,0.75,15,,,wine,,79,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Market Watch,expression,0.55,,,,,,79,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Staff Reviewer
Danny",expression,0.55,,,,,,79,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Living Soul,expression,0.75,15,46,,,,80,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Gonzalez Byass,expression,0.55,,,,sherry,,80,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Matusalem Oloroso 
Sherry",expression,0.75,17,42,,oak,,80,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Cask 
Finish Series",expression,0.75,7,,,,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Cask Strength 
Armagnac",expression,0.75,7,56.5,,,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Finished Blend,expression,0.75,7,56.5,,,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Cask 
Strength Blend",expression,0.75,,55.1,,,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Strength Single 
Barrel",expression,0.75,,58.2,,,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Ingram River Aged,expression,0.75,,25,,,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Envy Cask Strength,expression,0.75,,50,,port,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Double Barreled American,expression,0.55,,,,bourbon,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Hungarian Oak Finished,expression,0.75,,55.4,,oak,,81,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Toasted Oak Barrel,distillery,0.75,,52.1,,bourbon,,82,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Blend Sherry,expression,0.55,,,,sherry,,82,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Armagnac Cask Finished,expression,0.75,,50.5,,sherry,,82,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Calaveras County,expression,0.55,,,,wine,,82,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Elk Slow,expression,0.75,,44,,,,82,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Slow Cut,expression,0.75,,44,,,,82,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Cask 
Strength Caribbean",expression,0.75,10,,,,,82,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Rum Cask  
Finished",expression,0.75,10,55.8,,,,82,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Toasted 
Honey Cask",expression,0.75,,54.3,,,,82,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Cabernet Sauvignon,expression,0.75,18,,,,,83,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Sauternes Barrel Finished,expression,0.75,18,62,,,,83,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Common Ritual Altar,expression,0.75,,57,,,,83,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Common Ritual Spinning,expression,0.55,,,,,,83,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Vinyl Double Barrel,expression,0.75,,60,,,,83,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Nobletons Distilling House,distillery,0.75,,95,,,,83,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Double  
Cask Collection",expression,0.75,5,,,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Napoleon Sun,expression,0.75,5,61.9,,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Soaked Calvados Cask,expression,0.75,5,61.9,,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Share Red Wine,expression,0.75,,51,,wine,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Constellation Brands,expression,0.55,,,,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Series Triple Islay,expression,0.75,,55.5,islay,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Full Proof 
Blended",expression,0.75,,60.5,,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Chris Stapleton,expression,0.55,,,,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Batch Series Single,expression,0.55,,,,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Pot Still Straight,expression,0.75,,47.5,,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Whiskey Experimental Series,expression,0.75,,41.7,,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Naranja Blend,expression,0.75,,41.7,,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Iberian Series,expression,0.75,,46,,wine,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Bodegas 
Quitapenas",expression,0.55,,,,,,84,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Honey Nut Cheerios,expression,0.55,,,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Mizunara Cask Finished,expression,0.75,15,46,,,,85,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Meet Sangrita,expression,0.55,,,,wine,,87,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Bonanza Punch 
Marshall",expression,0.55,,,,,,91,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Federico 
Vaughan",expression,0.55,,,,wine,,95,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Komos Reposado 
Rosa",expression,0.75,5,,,wine,,95,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Rosa Reposado Cabernet,expression,0.75,,50,,,,95,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Sauvignon Cask Aged,expression,0.75,,50,,,,95,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Escasa Reposado,expression,0.75,,40,,,,95,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Agave Reviews,expression,0.75,,40,,,,99,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Sol Reposado,expression,0.75,,40,,,,99,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Rosa Blanco,expression,0.75,,40,,,,99,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Are You,expression,0.55,,,,,,100,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Then Show Us,expression,0.55,,,,,,100,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Kevin 
Seiler",expression,0.55,,,,,,100,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Tennessee. Now,expression,0.55,,,,,,100,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Kay Shaw,expression,0.55,,,,,,100,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Julia Higgins
Big",expression,0.55,,,,,,12,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Lighter Dram,expression,0.55,,,,,,12,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Buying Guide
Reviews",expression,0.55,,,,,,12,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Albuquerque Whiskey Society,bottler,0.55,,,,,society,12,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Matching Flavors,expression,0.55,,,,,,15,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Drinking
Marvin",expression,0.55,,,,,,15,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Shanken
Editor",expression,0.55,,,,,,15,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Creative Director John,expression,0.55,,,,,,18,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Events Joan,expression,0.55,,,,,,18,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Events Laurie Bowers,expression,0.55,,,,,,18,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Contributing Editor Jonny,expression,0.55,,,,,,18,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Taiwan. 
American",expression,0.55,,,,,,22,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Dave Smith,expression,0.55,,,,,,22,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Isaac Winter,expression,0.55,,,,,,22,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Andy Nelson,distillery,0.55,,,,,,22,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Kurt Wong,expression,0.55,,,,,,23,CREATE
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,From The Peak,expression,0.55,,,,,,23,CREATE
